00446_01, 126
00451_01, 7
00456_01, 172
00459_01, 125
00463_01, 390
00466_01, 30
00467_01, 1
00468_01, 27
00469_01, 38
00470_01, 41
00472_01, -1
00472_08, 54
00483_01, 63
00493_01, 400
00494_01, 60
00496_01, 44
00496_07, 1
00497_06, 109
00499_01, 103
00501_01, 34
00501_02, 17
00502_01, 178
00508_02, 19
00510_01, 106
00511_01, 7
00512_03, 1
00512_04, 1
00515_01, 705
00516_01, 76
00522_01, 1
00523_01, 24
00525_01, 49
00526_01, 40
00527_01, 35
00528_01, 4
00531_01, 4
00532_01, 78
00534_05, 16
00534_07, 1
00538_01, 12
00539_01, 41
00545_01, 24
00546_01, 40
00552_01, 50
00553_01, 1
00559_01, 7
00561_01, 50
00564_01, 49
00565_11, 14
00567_01, 22
00574_01, 14
00575_01, 31
00576_01, 2
00579_01, 6
00580_01, 7
00582_01, 22
00583_01, 19
00584_01, 1
00587_01, 4
00588_01, 14
00590_01, 33
00592_03, 8
00596_01, 15
00598_01, 4
00602_01, 10
00606_01, 1
00607_01, 20
00610_01, 183
00612_01, 11
00613_01, 53
00614_01, 2
00615_01, 59
00620_01, 55
00622_01, 123
00623_01, 11
00624_01, 3
00626_01, 31
00626_02, 60
00627_01, 250
00628_01, 94
00628_11, -1
00632_01, 33
00633_01, 2
00634_01, 2
00639_01, 1
00641_01, 47
00642_01, -1
00643_04, 100
00643_06, 5
00648_01, 130
00654_01, 23
00657_21, 15
00659_01, 1
00665_02, 27
00665_03, 3
00666_01, 24
00669_01, 11
00671_01, 2
00675_01, 175
00679_01, 71
00681_01, 5
00682_01, 15
00687_01, 205
00687_07, 20
00690_01, 1
00691_01, 6
00692_01, 1
00692_10, 62
00694_01, 159
00695_01, 2
00696_01, 43
00699_01, 241
00700_01, 125
00703_01, 3
00707_01, 9
00707_03, 16
00709_01, 47
00712_01, -2
00712_04, 4
00712_05, 3
00712_07, 364
00719_04, 11
00722_01, 120
00726_01, -1
00727_01, 6
00731_01, 2
00735_01, 161
00736_02, 5
00743_04, 12
00753_01, 5
00754_01, 61
00758_01, 33
00759_01, 9
00760_01, 18
00761_01, 18
00767_01, 10
00772_01, 47
00773_01, 47
00775_01, 42
00777_01, 111
00778_01, 51
00778_06, 12
00779_01, 168
00782_02, 69
00783_01, 82
00784_01, 28
00786_01, 74
00787_01, 106
00788_01, 3
00790_01, 2
00793_01, 10
00793_08, 1
00794_01, 15
00795_01, 10
00798_01, 16
00802_01, 29
00804_01, 1
00808_01, 32
00810_01, 103
00815_01, 78
00824_01, 12
00830_01, 11
00833_01, 34
00836_01, 411
00837_04, 270
00842_01, 13
00843_02, 9
00848_01, 113
00849_01, 96
00852_03, 16
00854_01, 3
00855_01, 56
00855_03, 80
00860_01, 3
00861_01, 170
00861_03, 43
00866_01, 24
00867_01, 400
00871_01, 1
00878_02, 2
00879_01, 2
00880_01, 11
00884_01, 280
00885_01, 128
00886_01, 97
00891_01, 13
00892_01, 3
00893_01, 34
00898_01, 7
00899_01, 110
00907_03, 8
00909_01, 53
00910_01, 194
00914_01, 200
00914_02, 152
00914_06, -1
00916_01, 10
00924_01, 170
00926_01, 61
00935_01, 3
00937_01, 313
00938_01, 114
00941_01, 166
00945_01, 29
00952_01, 13
00957_01, 1
00962_01, 5
00963_01, 27
00965_01, 37
00965_02, 181
00965_03, -152
00966_01, 32
00968_01, 20
00968_09, 79
00969_02, 16
00971_01, 4
00976_01, 120
00979_01, 4
00983_01, 31
00996_01, 62
00998_01, 4
01003_02, 111
01006_01, 1
01008_01, 49
01011_01, 11
01018_01, 3
01022_01, 1
01024_01, 10
01026_01, 13
01029_01, 1
01033_01, 16
01035_01, -2
01035_03, 5
01042_01, 300
01050_01, 1
01053_01, 51
01060_01, 3
01075_01, 23
01076_01, 9
01079_01, 79
01091_01, 9
01094_01, 24
01098_01, 1
01099_01, 4
01101_01, 5
01112_01, 58
01114_01, 12
01114_03, 7
01126_01, 225
01135_01, 121
01141_01, 25
01143_03, -53
01153_02, 2
01154_01, 12
01160_01, 23
01180_01, 5
01190_01, 103
01193_01, 9
01210_01, 100
01211_01, 2
01232_01, 19
01238_01, 34
01241_01, 21
01246_01, 5
01248_01, 60
01258_01, 12
01262_01, 2
01263_01, 68
01268_01, 2
01270_01, 20
01284_01, 16
01285_01, 11
01304_01, 64
01310_01, 17
01313_01, 6
01316_01, 4
01335_01, 52
01341_01, 50
01346_01, 8
01361_01, 199
01366_01, 13
01368_01, 149
01370_01, 67
01375_01, 19
01376_01, 290
01377_01, 64
01385_01, 8
01393_01, 2
01410_01, 2
01411_01, 2
01418_02, 25
01418_04, -1
01420_05, 89
01424_01, 7
01431_03, 115
01432_06, 33
01434_01, 9
01436_01, 37
01437_06, 6
01438_01, 1
01440_04, 44
01448_01, 13
01450_05, 128
01452_01, 202
01452_04, 1
01453_01, 1
01453_03, 2
01454_02, 65
01472_01, 117
01479_01, 549
01481_01, 6
01482_01, 1
01483_01, 48
01483_02, 37
01488_01, 20
01490_05, 87
01492_01, 35
01493_02, 50
01493_08, 4
01497_13, 2
01499_01, 50
01503_01, 23
01505_01, 39
01506_01, 1
01508_01, 8
01509_01, 30
01509_02, 22
01510_01, 68
01513_01, 50
01526_01, 5
01533_01, 59
01536_01, 14
01545_01, 7
01546_01, 78
01548_01, 24
01552_01, 11
01555_01, 6
01567_01, 39
01571_01, 3
01587_01, 9
01627_01, 2
01641_01, 46
01641_03, 63
01656_01, 50
01660_01, 3
01678_01, 101
01716_01, 65
01724_01, 32
01730_01, 11
01746_01, 14
01754_01, 1
01759_02, 2
01767_01, 24
01774_01, 70
01779_03, 4
01782_02, 1
01793_01, 2
01795_01, 11
01820_01, 13
01852_01, 18
01854_01, 77
01854_03, 1
01855_02, 32
01864_03, 36
01864_04, 116
01867_01, 17
01868_01, 93
01874_01, 23
01877_01, 387
01877_09, 30
01880_01, 11
01881_01, -38
01881_02, 162
01885_01, 84
01885_08, 13
01886_01, 15
01886_06, 662
01890_01, 2
01897_14, -1
01898_01, 4
01905_02, 15
01912_02, 730
01920_05, 1
01920_08, 75
01920_09, 50
01922_01, 42
01924_01, 37
01928_01, 65
01930_02, 6
01936_01, 1
01939_01, 10
01945_05, 139
01945_06, 12
01968_01, 244
02007_01, 4
02016_02, 9
02023_01, 2
02072_01, 13
02092_01, 29
02143_01, 8
02144_01, 64
02151_01, 40
02180_01, 26
02193_01, 12
02225_01, 30
02230_01, 41
02242_01, 4
02245_01, 67
02251_01, 3
02281_01, 24
02307_01, 50
02353_01, 2
02367_01, 50
02388_01, 6
02389_01, 8
02393_01, 51
02410_01, 53
02410_03, 1
02411_01, 308
02412_01, 24
02413_01, 79
02414_01, 15
02427_01, 31
02429_01, 30
02438_01, 2
02468_01, 31
02469_01, 4
02481_01, 34
02485_01, 492
02491_01, 11
02493_01, 28
02496_01, 119
02504_05, 24
02548_01, 90
02552_01, 393
02552_02, -1
02553_01, 72
02557_02, 122
02560_01, 122
02563_01, 4
02564_02, 1
02564_06, 2
02564_07, 4
02565_07, 29
02566_01, 12
02568_01, 93
02569_01, 22
02570_01, 91
02573_01, 9
02575_08, 75
02576_01, 151
02578_01, 74
02579_01, 92
02582_01, 2233
02585_01, 174
02585_07, 8
02585_08, 20
02586_01, 2
02587_01, 1
02591_02, 3
02592_01, 93
02592_02, 1
02593_01, 359
02593_04, 1
02593_11, 200
02594_01, 18
02597_06, 3
02600_01, 3
02601_01, 23
02602_01, 41
02603_01, 82
02603_08, 70
02604_11, 78
02607_04, 15
02607_05, 16
02608_01, 165
02611_01, 104
02612_01, 1
02612_02, 3
02614_01, 12
02615_01, 69
02616_01, 21
02617_06, 2
02618_01, 76
02620_01, 75
02621_02, 218
02621_08, 1
02621_09, 84
02623_03, -2
02623_06, 3
02624_01, 10
02625_04, 62
02627_03, 72
02628_01, 2
02629_01, 63
02630_01, 437
02631_01, 20
02632_01, 11
02634_01, 6
02635_01, 70
02636_01, 27
02639_01, 28
02643_01, 22
02647_01, -2
02648_01, 94
02649_03, 33
02652_01, 12
02653_01, 14
02654_01, 2
02654_02, 35
02656_01, 14
02657_01, 74
02657_04, 57
02659_01, 16
02660_01, 111
02663_01, 120
02663_03, 97
02664_01, 96
02668_01, 19
02674_10, 6
02677_01, 28
02678_01, 5
02678_02, 200
02678_12, 80
02680_01, 29
02682_01, 71
02682_04, 17
02684_01, 2
02689_01, 149
02691_01, 111
02691_06, 1
02692_01, 288
02693_04, 21
02694_01, 45
02696_01, 46
02697_01, 90
02698_01, 26
02701_01, 8
02711_01, 109
02717_02, 4
02726_08, 1
02730_01, 3
02731_01, 38
02735_01, 123
02737_01, 50
02737_03, 47
02738_01, 16
0273_06, -2
02741_01, 28
02747_01, 220
02751_01, -1
02753_01, 18
02754_01, 71
02756_01, 2
02758_01, 8
02759_01, 27
02761_07, 836
02762_04, 419
02763_04, 174
02765_01, 77
02765_02, 6
02767_06, 1
02767_07, 11
02768_01, 14
02768_04, 2
02769_05, -2
02769_06, 659
02770_07, 15
02772_01, 10
02773_01, 2
02775_01, 128
