00966_01, 6
00968_01, 20
00968_06, 76
00969_02, 1
00971_01, 10
00976_01, 169
00979_01, 3
00983_01, 30
00994_01, 1
00996_01, 81
00998_01, 5
01003_02, 294
01006_01, 8
01008_01, 41
01011_01, 21
01018_01, 6
01024_01, 25
01026_01, 8
01029_01, 5
01033_01, 11
01034_01, 10
01035_01, 1
01035_03, 2
01042_01, 300
01050_01, 8
01053_01, 23
01058_01, 45
01060_01, 8
01069_01, 12
01069_02, 1
01075_01, 20
01076_01, 4
01079_01, 64
01091_01, 47
01094_01, 26
01098_01, 83
01099_01, 9
01101_01, 5
01112_01, 52
01114_01, 3
01114_03, 7
01126_01, 48
01135_01, 73
01141_01, 25
01143_01, 17
01153_02, 10
01154_01, 21
01160_01, 30
01176_01, 11
01190_01, 139
01193_01, 3
01210_01, 107
01232_01, 10
01238_01, 20
01241_01, 41
01246_01, 3
01248_01, 62
01258_01, 5
01262_01, 5
01263_01, 37
01268_01, 5
01270_01, 3
01284_01, 8
01285_01, 1
01304_01, 50
01310_01, 8
01313_01, 7
01335_01, 50
01341_01, 370
01346_01, 8
01361_01, 302
01366_01, 3
01368_01, 237
01370_01, 55
01374_01, 11
01375_01, 12
01376_01, 24
01377_01, 41
01385_01, 6
01393_01, 2
01410_01, 5
01411_01, 2
01418_01, -2
01418_02, 23
01420_05, 5
01424_01, 10
01431_03, 77
01434_01, 1
01436_01, 27
01437_04, 3
01438_01, 10
01440_01, -2
01440_04, 446
01448_01, 9
01450_05, 82
01452_01, 188
01452_04, -2
01453_01, 9
01454_02, 80
01472_01, 117
01479_01, 1417
01481_01, 7
01482_01, 10
01483_01, 52
01488_01, 20
01490_05, 93
01492_01, 19
01493_02, 69
01494_03, 18
01497_13, 94
01499_01, 125
01503_01, 51
01505_01, 26
01506_01, 4
01508_01, 10
01509_01, 41
01510_01, 147
01513_01, 50
01523_01, 39
01533_01, 63
01536_01, 2
01545_01, 3
01546_01, 93
01548_01, 24
01550_02, 52
01552_01, 13
01555_01, 7
01564_02, 4
01567_01, 36
01571_01, 10
01587_01, 12
01627_01, -1
01641_01, 106
01648_04, 2
01656_01, 59
01660_01, 3
01678_01, 100
01716_01, 91
01724_01, 24
01730_01, 32
01733_02, 14
01746_01, 5
01754_01, 34
01759_02, 1
01767_01, 26
01774_01, 48
01779_03, 3
01782_02, 6
01793_01, 25
01795_01, 16
01820_01, 8
01852_01, 7
01854_03, 178
01854_08, 18
01855_02, 31
