PQM47, -80
PQM48, -145
PQM51, -48
PQM52, -71
PQM63, 1
PQM65, -65
PQM66, 285
PQM74, -23
PQM82, 24
PQM84, -4
PQM86, -47
PQM93, 24.4
PQM94, 12
PQM97, -5
PQM99, 60
PTC01, 93
PTC02, 9
PTC03, 325
PTC04, 142
PTC05, 142
PTC06, 12
PTC07, 222
PTC08, 11
PTC09, 99
PTC10, 36
PTC12, 124
PTC13, 72
PTC17, -3
PTC18, 3
PTC21, 10
PTC22, 43
PTC23, -12
PTC24, 575
PTC25, 423
PTC26, 296
PTC30, 7
PTC32, 3
PTC34, -11
PTC35, 44
PTC36, 4
PTC51, 6
PTC52, -102.5
PTC62, 8
PTC63, 5
PTC75, -4
PTC95, 10
PTC96, 30
PTC97, 12
PYM01, 150
PYM02, 212
PYM03, 617
PYM04, -370
PYM05, -150
PYM07, -193
PYM09, -211
PYM10, -916
PYM11, 1
PYM12, 146.916
PYM13, -53
PYM14, -457
PYM16, 98
PYM17, -2
PYM18, 1
PYM19, 383
PYM22, 16
PYM23, -5767
PYM26, 3
PYM30, 10
QMP01, 190
QMP02, 220
QMP08, 563
QMP11, -0.08
QMP12, -3
QMP13, 398
QMP14, 200
QMP15, 4
QMP16, 16
QMP17, 12
QMP23, 5
QMP24, 4
QMP28, 7.952
QMP29, -7.03
QMP30, 4
QMP31, 8
QMP34, 4
QMP35, 4
QMP41, -0.8
QMP42, 370
QMP43, 810
QMP44, 980
QMP49, 200
QMP50, 180
QMP51, 399
QMP52, -6
QMP55, -7.03
QMP56, 260
QMP57, 4
QMP65, 200
QMP69, 1200
QMP71, -752.6664
QR001, -172
QR002, -50
QR003, -130
QR004, -17
QR006, -276
QR007, -99
QR008, -16
QR009, -10
QR018, -4
QR027, 1
QR028, -23
QR029, -5
QR032, -80
QR033, -110
QR034, -8
QR038, -34
QR039, -8
QR043, -1
QR048, -14
QR049, -2
QR053, -5
QR056, -3
QR057, -39
QR058, -6
QR062, -2
QR065, -68
QR066, -7
QR069, -1
QR072, -2
QR101, -1
QR108, -2
QR109, -1
QR110, -4
QR187, -1
QR188, -9
QR190, -19
QR191, -4
QR192, -29
QR193, -25
QR197, -6
QR198, -9
QR203, -5
QR204, -2
QR207, 9
QR208, 9
QR209, -1
QR213, -9
QR214, -1
QR224, -1
QR225, 18
QR232, -1
QR233, -3
QR236, 15
QR237, -1
QR248, -2
QR253, -3
QR271, 1
QR301, -98
QR302, -165
QR303, -530
QR304, -154
QR306, -6
QR313, 6
QR314, -4
QR317, -10
QR321, -493
QR322, -19
QR323, -33
QR324, -11
QR329, -3
QR332, 9
QR333, -3
QR334, -1
QR336, 17
QR338, -14
QR339, 7
QR343, -22
QR348, -3
QR349, -1
QR350, -874
QR351, -250
QR352, 14
QR353, -24
QR354, -30
QR357, -20
QR358, -1
QR362, -2
QR363, -19
QR364, -1
QR366, -50
QR367, -10
QR368, -178
QR369, -11
QR370, -49
QR371, -653
QR372, -13
QR373, -30
QR374, -4
QR376, -1190
QR377, -137
QR378, -246
QR379, -63
QR381, -8
QR382, -30
QR383, 3
QR384, 2
QR388, 10
QR391, -298
QR392, -138
QR393, -449
QR394, -55
QR396, -92
QR397, -65
QR398, -244
QR399, -3
QR402, -1
QR403, -4
QR407, -59
QR408, -1
QR409, -4
QR413, 8
QR505, -1
QR520, 1
QR524, 310
QR525, -342
QR529, -8
QR530, 347
QR535, 11
QR551, -73
QR552, -93
QR553, -13
QR561, 5
QR562, 4
QR563, -8
QR564, -165
QR565, -59
QR574, 215.38
QR585, -9
REC01, -3
REC03, 22
REC04, 122
REC05, -26
REC06, -602
REC07, -57
REC09, 38
REC13, 9
SER01, -42.2475
SER05, 32
SER07, -17
SER09, -42
SER11, -59
SER23, -14
SER24, -116
SER25, 83
SER29, -14.9107
SER30, -45
SER34, 1.6338
SER35, 9.8115
SER38, 0.067
SER45, -23
SER46, -35
SHA06, -91
SHA09, -24
SHA13, 2
SHA14, -9.9992
SHA20, -13
SHA26, -20
SRV01, -10
SRV02, -4241
SRV03, -1083
SRV05, -6
SRV06, -5684
SRV07, -203
SRV11, -50
SRV13, -2
SRV14, -1
SRV15, -8
SRV21, -4
SRV22, -30
SRV27, -288
SRV32, -12
TIB01, -107
TIB03, 18.336
TIB05, -393
TIK01, -186
TIS01, 24
TIS03, 139.75
TRA10, 337
TRA11, 4
TRA12, 264
TRA15, -281
TRA16, -404
TRA20, 957
TRA21, -815
TRA22, -2214
TRA23, 1436
TRA24, 33
TRA30, -15
TRA31, -24
TRA32, -9
TRA40, -74
TRA45, -100
TRA47, 2
TRF01, -258.31
TRF03, -608.9996
TRF05, -10
TRS01, 11.8346
TRS03, 118.668
TRS05, 27.1682
TRS08, 47
TTM01, -4
TTM02, 29
TTM03, 280
TTM04, 7
TTM05, -1
TTM11, 264
TTM12, 934
TTM13, -27
TTM14, 90
TTM20, 44
TTM23, 131
TTM24, -316
TTM25, 22
TTM26, -8
TTM30, 29
TTM31, -3
TTM32, 4
TTM33, -3
TTM34, 21
TTM38, -14
TTM40, -20
TTM41, -20
TTM44, 12
TTM45, 13
TTM46, -8
VAR01, -5
VAR04, -5
VAR09, 123
VAR101, -2
VAR114, 1000
VAR116, -4
VAR124, -10
VAR129, -2
VAR13, -48
VAR132, 7
VAR139, -150
VAR143, -5
VAR146, -3
VAR152, -17
VAR175, -7
VAR176, -2
VAR181, -17
VAR183, -3
VAR185, -2
VAR191, -5
VAR192, 110
VAR20, 2
VAR202, -1
VAR205, -2
VAR207, -3
VAR208, -12
VAR21, -14
VAR233, -48
VAR234, -48
VAR235, -30
VAR237, -2
VAR239, -4
VAR241, -1
VAR244, -4
VAR26, 36
VAR263, -4
VAR271, -2
VAR272, 28
VAR28, 117.75
VAR29, 73
VAR32, -7
VAR36, -3
VAR37, 13
VAR40, -90
VAR59, 14
VAR61, 4
VAR62, 10
VAR64, 72
VAR66, 11
VAR69, -5
VAR72, -10
VAR79, -11.0088
VAR80, -1
VAR81, -24
VAR82, -1
VAR84, -30
VAR86, -3
VAR87, -1
VAR89, -1
VAR90, 30
VAR91, -2
VAR95, -1
VAR96, 33
VAR97, -4
VAS01, -62
VAS02, -39
VAS03, 2
VAS04, -8.2
VAS05, -19.5
VAS06, -3.525
VAS07, -4.2
VAS09, -18
VAS10, -20
VAS11, -20.5
VAS22, 52.55
VAS27, -1.1
VAS30, -3
VAS36, 4
VAS47, -7
