STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
00201_01,12,7501836000118,16A022
00191_01,1,7501299306468,K10235
00712_04,15,7501537102357,5112913
01238_01,1,7501043111959,UEG189
01238_01,1,7501043111959,UAO169
01238_01,9,7501043111959,UH0255
00008_01,3,7501318635784,BXH4821
00052_01,2,7501446000553,160043
00754_01,25,7501201490797,89607
00782_02,5,7501098606127,3001128D00
