STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
00327_01,1,7501122963028,6C0072
00854_01,2,7501701400036,TKKD
02880_11,4,7501471889680,130090
02643_01,10,7502216793712,15L237
00081_01,45,656599040608,161034
00419_01,40,7501082208702,558314
02682_01,70,7502216792289,16B281
03024_01,1,7501287600172,M83354
