STOCK ID ,CANTIDAD,codigo de barras,Lote
01143_01,3,7501326002912,1503132
02553_01,2,7501165006171,515905
02007_01,1,7501037900521,554605
02007_01,1,7501037900521,557953
00378_01,6,0001,621F15
03000_01,6,7503007822338,ES70721
00171_01,4,7501050623629,1506192
00323_02,10,7501825301875,8076
02007_01,2,7501037900521,458712
00171_01,6,7501050623629,1506192
