id,cantidad,codigo de barras,lote
02885_12,4,7502261160385,50684A
00613_01,1,7501088605857,14H04K
00612_01,2,7501088607806,15c27k
02664_01,60,7503003738879,140880
00855_01,6,7501842900884,513005
00810_01,26,7501871720675,75773
01035_01,4,768455106912,4D02973
00680_01,14,7501094910457,R00660A
00754_01,40,7501201490797,88164
00612_01,2,7501088607806,15C27K
02242_01,1,7501314701766,S4E575
01034_01,1,7501082212174,557228
