ID,CANTIDAD,CB,LOTE
00030_01,8,7502006923534,5l330
01424_01,2,7501573900276,SB1604
00021_01,5,7501165001800,6MXA002
00169_01,1,7502208891891,603415
01912_02,1,7502211780373,r1603589
00866_01,8,7501043163637,c705862
01855_02,6,7501258205733,160417
,,,
