STOCK ID ,CANTIDAD,codigo de barras,Lote
01678_01,21,7501130713868,4504158
00124_01,3,7501287678171,1500301A
00759_01,5,7501277060030,944D14
01436_01,2,7501326001977,1505171
01782_02,1,7501098606103,2000312F00
02469_01,1,8717405008471,42570346HA
