STOCK ID ,CANTIDAD,codigo de barras,Lote
01135_01,1,7501298216409,M50145
01135_01,3,7501298216409,M50135
00885_01,1,7501258205870,151034
00871_01,3,7501043163057,1507600057
00388_01,1,7501072300102,5v7354
00782_02,2,7501098606127,3001042D00
02899_01,1,7501108767923,L92679
01143_01,2,7501326002912,1506117
02833_01,2,7502211780397,R1509744
00031_01,9,7501088509810,AEK404
01885_01,10,7502211788355,R1509662
02491_01,1,7501043160971,F57C
02491_01,1,7501043160971,C85H
