id,cantidad,codigo de barras,lote,
00295_05,40,7501349025042,b15t869,
00034_01,1,7501165001862,4c92a,
00034_01,1,7501165001862,4ac8a,
00625_04,2,7501559619802,dm038a,
00523_01,7,7501037950519,558410,
