STOCK ID ,CANTIDAD,codigo de barras,Lote
02919_01,5,7501165006331,5F1871A
01211_01,1,7503007822154,ES6P133
01782_02,2,7501098606103,2000312F00
02800_01,1,7501672602972,5061074
00707_01,2,7501349022201,I15G958
