id,cantidad,codigo de barras,lote
03000_01,1,7503007822338,ec70721
00114_01,3,7501057005732,AA3732
00523_01,3,7501037950519,556647
02863_01,4,7501287613516,187AA
02863_01,4,7501287613516,Z375D
00523_01,2,7501037950519,556647
00511_01,5,7501752512917,13096
02608_01,30,7501836009661,15d101
00098_09,8,7503001007052,c5421
00114_01,2,7501057005732,aa3732
