id,cantidad,codigo de barras,lote
00613_01,10,7501088605857,15B28BA
00067_01,1,7501122961017,125194
02868_01,10,7502211782483,r1412171
02738_01,6,5034642032575,r730432
00496_01,1,7501573900320,sg1542
02647_01,1,7501573900177,sb1504
00680_01,10,7501094910457,r00660a
00525_01,2,7501101612282,15c235v1
00599_01,3,7501125154515,n14y124
00496_01,13,7501573900320,SC1509
00284_01,4,300093644045,AA6051
00719_02,2,7501559605539,w38742
