ID,CANTIDAD,CB,LOTE
02807_01,2,7502211784241,r1602522
01482_01,1,7501471853315,128229
02693_04,1,7502213040987,6c060
00258_01,2,7501165006683,6MXA012
00709_01,10,7502213142131,5358150804
,,,
,,,
