STOCK ID ,CANTIDAD,codigo de barras,Lote
02242_01,1,7501314701766,S5G167
03014_01,1,7502005861028,1308085
02945_02,3,7503001007076,S5562
02945_02,3,7503001007076,S5562
00380_01,8,8020030053175,12177
00759_01,3,7501277060030,0944D14
01490_10,4,7501125193446,K15E084
00679_01,8,7501108712213,L21128
01135_01,20,7501298216409,M50145
01366_01,2,7501094915988,51913
01366_01,1,7501094915988,51992
00135_01,2,7502209290068,M109F01
