id,cantidad,codigo de barras,lote
00294_01,32,785118752590,5b459
02900_01,3,7501082242386,c470512
00071_01,2,7501384504403,5431114
02861_01,8,7501123013302,123375
02570_06,9,7501075717518,190045
00201_01,5,7501836000118,15g003
00463_02,30,7501125102288,N14U032
02496_01,6,7501072350299,4sl72
01098_01,3,7501471888393,113859
00292_01,10,7501573934172,sh1518
00201_01,6,7501836000118,15g088
00292_01,2,7501573934172,sh1518
,,,
