STOCK ID ,CANTIDAD,codigo de barras,Lote
02414_01,1,7501088589478,4306000015
01099_01,1,7501050606585,1501618
01754_01,16,7891106904353,BB10HVA
01855_02,4,7501258205733,151414
01492_01,13,7501871720606,21186
01008_01,5,7501098621175,FC0175
00764_01,1,7501049721268,BJ201401
03000_01,1,7503007822338,EC70721
01411_01,2,7503000883060,L15821C
01361_01,4,7501008497562,5F046
01361_01,5,7501008497562,5F047
01361_01,1,7501008497562,5F045
00380_01,8,8020030053175,12177
