STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
01126_01,26,7501328980119,30197
02553_01,16,7501165006171,515905
02553_01,9,7501165006171,520934
00031_01,25,7501088509810,AEL405
00290_01,1,7501033953507,54002MC
00093_02,1,7501258200165,sl1403
00030_02,19,7502240450230,140910
01555_01,2,300090050139,2BB
02608_01,7,7501836009661,16A032
,,,
,,,
,,,
