ID,CANTIDAD,CB,LOTE
00866_01,1,7501043163637,c737312
02611_01,10,7502211784180,R1511152
00419_01,5,7501082208702,558314
02597_03,1,75051549,15042112
00779_01,1,7502009744976,160522
02611_01,5,7502211784180,r1511152
02697_01,5,736085904727,4014708
00467_01,12,785118752347,6b294
01069_02,1,7501043100311,GM6399
01069_01,1,9300670132188,HH0145
