id,cantidad,codigo de barras,lote
00499_01,1,7501109790029,4J140
00252_01,10,7501298205021,M51470
00847_01,20,7501559610908,EM021A
00201_01,20,7501836000118,15G088
01053_01,9,8430308015901,3j
