STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
00206_01,5,7501298204987,M54842
02635_01,4,7501287678034,1600111A
02865_05,5,7501573900542,SL1428
00227_01,2,7501122960317,138720
01006_01,2,4030571000389,795
00324_01,3,7501082224214,560045
02602_01,5,7502240450070,160002
02845_01,6,7502009743856,160950
02809_02,10,7501537100452,6010043
02772_01,2,7501258206723,152340
00009_01,4,7501871720446,98669
00009_01,1,7501871720446,97976
00496_01,7,7501573900320,SC1630
