StockID,CANTIDAD,codigo de barras,Lote
02822_01,2,7501124811228,S0950
00761_01,1,7501124854355,S0411
02980_03,1,305271330017,2015084503
00712_05,2,7501573900443,SE1518
01874_01,1,7501573903260,LE1511
