STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
00421_01,2,7501082208160,C514122E
02639_01,2,7501125102806,S15N065
00910_01,3,7501326008402,L047620
02772_01,10,7501258206723,152340
02698_01,10,7501109901616,AC7224
