STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
02769_05,30,7502216798373,16D123
01889_03,2,7501573900153,SC1628
00674_06,5,7501075718911,500616
00418_01,1,7501289511261,16HG016
00120_01,1,7501043110853,15G003
00615_01,2,7501871720507,98109
02844_01,1,7501573904212,SA1625
01660_01,1,7501050613422,1505398
00280_01,2,7501258200028,160198
00880_01,2,7501088618109,246804F
02579_01,6,7501165006386,SMXA012
01523_01,1,7501752514218,15103
00804_01,1,7501082212167,655299
