ID,CANTIDAD,CB,LOTE
01922_01,15,7501109904143,FHZTT00
00259_01,2,7501109900503,ae2680
03009_01,4,7501092774730,301423
00691_01,3,7502009740299,160219
00885_01,5,7501258205870,151458
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
