STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
02872_01,4,7501298204970,M43702
02872_01,27,7501298204970,M54838
00186_01,10,7501037905588,502659
2601_01,10,7501109904792,AESA57
2576_01,6,7501871720552,97934
2576_01,1,7501871720552,97937
2576_01,29,7501871720552,98693
2576_01,12,7501871720552,98627
00282_01,19,7502216798120,15D191
00282_01,27,7502216798120,15J191
02281_01,6,7501098605755,72559
02281_01,5,7501098605755,72225
00679_01,3,7501108712213,M57673
00679_01,17,7501108712213,M57675
