ID,CANTIDAD,CB,LOTE
02564_02,1,7501471889475,128636
02876_01,20,7502213040031,5G178
00779_01,4,7502009744976,152154
00069_01,6,7502223112452,15AM11
02647_01,6,7501573900177,SJ1505
00022_02,5,7502006922742,5k242
00343_01,3,7501298234809,m55461
00256_01,5,7501871720767,97821
01370_01,2,7501088509902,AEL317
