STOCK ID ,CANTIDAD,codigo de barras,Lote
,5,7501109790029,4J140
,14,7501328980119,10939
,6,7501258205870,151034
,10,7501108712213,L96795
,4,7501303451559,52228A
,1,7501303457513,43581B
,5,7501471889475,127373
