id,cantidad,codigo de barras,lote
02678_01,6,7501842900099,501022
01366_01 ,3,7501094915988,S1992
00135_01,2,7502209290068,m116f02
01494_01 ,1,7501075718706,690065
00273_01,1,7501349028982,B15U689
