STOCK ID ,CANTIDAD,codigo de barras,Lote
00290_01,13,7501033953507,54002MC
00682_01,6,7501303451603,WEK85R
01503_01,5,7501825300120,666G
00138_01,7,7501303443530,XB30C47
02693_01,8,7502213040116,SJ278
00657_10,10,7501842900983,506033
00494_01,3,7501049721145,BG201401
01143_01,4,7501326002912,1506117
02281_01,3,7501098605755,71691
02281_01,1,7501098605755,70533
02615_01,9,7502009741296,153935
01361_01,7,7501008497562,5F045
