STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
00546_04,1,7501108762942,99310
00674_06,4,7501075718911,500176
02281_01,4,7501098605755,72225
02281_01,4,7501098605755,72175
00327_01,20,7501122963028,6B0032
02930_01,8,7501109920655,EKL2600
02930_01,2,7501109920655,FGL4301
00886_01,4,7501287660312,1502251A
00502_01,15,7501298234601,M56129
00469_01,20,7501088507670,AEM407
00643_02,1,7503004908042,1509584
02837_01,8,7502216796003,16A296
01431_03,6,7502009740664,154905
,,,
