STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
02885_03,5,780083140540,16140720
01263_01,5,7501303437003,XB30DWJA
00180_01,1,7896116880543,BS01CKU
00789_01,10,7501130713158,4001101
01304_01,10,7501092779278,11174991
01377_01,4,7501165001619,SF101A
01912_02,2,7502211780373,R1510852
02680_01,8,7502227870228,RFS079
