STOCK ID ,CANTIDAD,codigo de barras,Lote
00194_01,2,7501258205221,141396
00231_05,1,780083144296,15142154
00256_01,7,7501871720767,97821
00499_01,3,7501109790029,15K022
00727_01,2,7501089804310,14060158
01641_01,14,7502009744440,143048
02468_01,3,3393370037385,F3644
02693_01,1,7502213040116,SJ278
