STOCK ID ,CANTIDAD,codigo de barras,Lote
02019_01,3,8717405012423,42840346HA
02469_01,2,871705008471,42570346HA
00347_01,2,7503013040863,DE4M1J5D
00347_01,1,7503013040863,DE4L9L2D
01555_01,8,300090050139,3BH
00779_01,20,7502009744976,152154
02242_01,2,7501314701766,S5G167
03000_01,6,7503007822338,EC70721
