STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
02944_01,10,7501092720775,11138197
02834_01,3,7502211784005,R1502517
00233_01,69,7501094916848,N0056
00687_01,20,7501349011175,I15D163
01924_01,120,7501094916671,B5975
01767_01,50,7501094916794,1520959
01968_01,8,7501094917029,S0736
00767_01,9,7501287619105,1500471B
00082_01,10,7501089802026,15000154
00083_01,20,4046222601645,477349
00909_01,6,7501050608718,143497
02643_04,20,7502231320337,1503007
02575_05,21,7502223555143,TST315006C
