id,cantidad,codigo de barras,lote
00534_03,8,785118752859,5D919
02769_06,80,7502001162976,15051094
01341_01,1,7501250813530,40474
01341_01,9,7501250813530,50489
00526_01,1,7501088606304,14K131
02711_01,1,7501298213569,M51902
00085_01,5,7503001007298,C4503
,,,
,,,
