STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
02900_01,2,7501082242386,C555390
00071_04,1,7501384544683,2590914
01508_01,1,7501349027923,C15J085
02692_01,4,7502227870532,RVD002
00623_01,2,7501871730315,98607
02576_01,2,7501871720552,97934
02844_01,10,7501573904212,SA1625
00067_01,2,7501122961017,138446
01897_11,7,7503004908776,1604110
02691_08,5,7503001007663,LC1622
00810_01,40,7501871720675,77555
,,,
