ID,CANTIDAD,CB,LOTE
03001_01,3,7503007822345,fc70677
00114_01,8,7501057005732,ac9877
01555_01,8,300090050139,657cb
02612_02,2,7502211781905,r1603611
03009_01,5,7501092774730,336920
02491_01,1,7501043160971,r78a
00282_07,3,7502227873793,rm008
