STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
00965_02,80,7501326000864,L047508
00937_01,3,7501298234908,M61118
00083_01,5,4046222601645,581705
02557_02,37,7501033953354,59054NR
00196_02,10,7501233295360,AAC7708A
00965_02,100,7501326000864,M007345
00007_01,2,7503000998047,15021611
02604_01,10,7501349021440,16Y388
03017_01,13,7501124818746,S0235
01114_01,10,7501124854317,S0694
00083_01,3,4046222601645,583180
