STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
02694_06,2,7502227872185,RT032
00191_01,4,7501299306468,L03002
02608_01,10,7501836009661,16C001
00292_01,4,7501573934172,SL1505
00169_01,4,7502208891891,601003
00175_01,2,7501008465653,GU5N496
