id,cantidad,codigo de barras,lote
02682_04,5,7502216796331,15h214
00538_01,4,300098416630,F6602R
02802_01,16,7501573900146,SE1428
00201_01,12,7501836000118,15G088
02682_04,5,7502216796331,15h214
