STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
02621_08,3,7502225092479,L16B0268
02623_07,10,7502216792821,15K239
00463_01,5,7502001165151,15061183
00282_01,3,7502216798120,15C091
02660_01,4,7502001162426,C16020173
02481_01,1,7501088559112,AFA365
00937_01,4,7501298234908,M61119
02726_08,1,7501125103599,C15S289
02680_04,1,7502009740558,153090
