STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
00098_09,4,7503001007052,C5778
02797_01,10,7501537102197,5051291
00778_06,3,7501349024991,N15G104
02281_01,3,7501098605755,71890
01479_01,20,7501349018273,U15D011
02899_01,1,7501108767923,L92679
00227_01,1,7501122960317,127474
00496_20,1,7502009742828,154539
00510_01,10,7501390911226,509269
00022_14,5,7502211788331,R1508575
02834_01,2,7502211784005,R1410843
02834_01,2,7502211784005,R1502517
