STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
00177_01,30,7501573921479,SE1639
01238_01,3,7501043111959,VD0180
00261_01,1,300093116016,141068
00337_01,12,7501033920356,64210MC
00283_01,5,7502227870259,RRD110
00283_01,1,7502227870259,RRD123
00294_07,8,7501573905677,SH1627
01377_01,2,7501165001619,6F113A
01509_02,3,7502208891907,511775
00294_07,3,7501573905677,SH1627
02504_01,2,7501125141379,L16M021
02582_04,10,7501573900269,SE1643
02754_01,1,650240015366,15j125
00496_18,6,7502209851160,SG16003
00659_01,2,7501201448088,F49593
00628_01,6,7502211784074,R1606956
02597_06 ,3,780083144807,16341042
02553_01,3,7501165006171,551174
02923_01,1,7501088619700,62275
00880_01,2,7501088618109,264765f
02660_01,8,7502001162426,c16050555
,,,
