STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
03023_01,1,8430308130031,A474332
03019_01,1,8027950210527,AAF7814
01241_01,10,7501070635756,15B
00469_01,20,7501088507670,AFC315
00327_01,30,7501122963028,6C0072
02885_01,30,7501573900955,SC1616
02608_01,50,7501836009661,16C001
00965_01,40,7501326000888,L040244
02991_04,1,7730979090858,A0577AAE
00103_01,4,7501089802064,15040058
00035_04,4,75187711253,98621
