STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
02592_01,1,7501043149921,L5012
00884_01,3,7502227872123,RRC051
02844_01,5,7501573904212,SA1625
00565_10,9,7502227871676,RCN002
02627_03,10,7501075718881,670086
02578_01,1,7501871721160,76447
01754_01,1,7891106904353,BB10GZP
