STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
02393_01,4,7501088507854,AEA311
02800_05,1,7501672602989,382
02843_01,2,7502227870716,RVY002
00376_05,3,7502009740657,161333
00694_01,10,7501300408204,511588
00083_01,1,4046222601645,581705
00083_01,10,4046222601645,583180
