ID,CANTIDAD,CB,LOTE
00467_01,12,785118752347,6b294
02587_01,1,7501573900115,sd1673
01885_03,10,7501573902614,lb1608
02876_01,1,7502213040031,5K295
01885_03,3,7501573902614,LB1608
01885_10,4,7502009740305,161543
00272_01,10,7502209290105,150624
02648_01,22,7503001007649,LA1623
