STOCKID,CANTIDAD,CODIGO BARRAS,LOTE
02694_01,3,7501349028999,145M199
02769_05,3,7502216798373,156060
00510_01,3,7501390911226,509269
00694_01,4,7501300408204,508460
00699_01,1,780083140588,14142809
02647_01,5,7501573900177,SJ1506
00861_04,5,7502216796003,15C051
00469_01,2,7501088507670,AEG533
02946_01,4,7502257270081,11168957
02947_01,6,7502257270111,11159222
